Input1,Input2,Input3,Input4,Input5,Input6,Input7,Input8,Input9,Input10,Input11,Input12,Input13,Input14,Input15,Input16,Input17,Input18,Input19,Input20,Input21,Input22,Input23,Input24,Input25,Input26,Input27,Input28,Input29,Input30,Input31,Input32,Input33,Input34,Input35,Input36,Input37,Input38,Input39,Input40,Input41,Input42,Input43,Input44,Input45,Input46,Input47,Input48,Input49,Input50,Input51,Input52,Input53,Input54,Input55,Input56,Input57,Input58,Input59,Input60,Input61,Input62,Input63,Input64,Input65,Input66,Input67,Input68,Input69,Input70,Input71,Input72,Input73,Input74,Input75,Input76,Input77,Input78,Input79,Input80,Input81,Input82,Input83,Input84,Input85,Input86,Input87,Input88,Input89,Input90,Input91,Input92,Input93,Input94,Input95,Input96,Input97,Input98,Input99,Input100,Input101,Input102,Input103,Input104,Input105,Input106,Input107,Input108,Input109,Input110,Input111,Input112,Input113,Input114,Input115,Input116,Input117,Input118,Input119,Input120,Input121,Input122,Input123,Input124,Input125,Input126,Input127,Input128,Input129,Input130,Input131,Input132,Input133,Input134,Input135,Input136,Input137,Input138,Input139,Input140,Input141,Input142,Input143,Input144,Input145,Input146,Input147,Input148,Input149,Input150,Input151,Input152,Input153,Input154,Input155,Input156,Input157,Input158,Input159,Input160,Input161,Input162,Input163,Input164,Input165,Input166,Input167,Input168,Input169,Input170,Input171,Input172,Input173,Input174,Input175,Input176,Input177,Input178,Input179,Input180,Input181,Input182,Input183,Input184,Input185,Input186,Input187,Input188,Input189,Input190,Input191,Input192,Output
42089.0,49103.0,48138.0,15312.0,47308.0,59585.0,45161.0,59768.0,15969.0,39741.0,45091.0,81165.0,58605.0,16495.0,82696.0,87836.0,25106.0,63327.0,105447.0,70314.0,31443.0,122846.0,133888.0,45772.0,121438.0,199142.0,136263.0,68565.0,249100.0,282348.0,78373.0,433596.0,963389.0,1316358.0,1324060.0,983632.0,451967.0,126607.0,371016.0,370538.0,181634.0,99206.0,192688.0,158388.0,47602.0,93596.0,128807.0,78464.0,41239.0,88487.0,78754.0,27391.0,41144.0,60339.0,41191.0,13449.0,35236.0,33393.0,12490.0,25990.0,28123.0,11051.0,9516.0,19561.0,17567.0,4855.0,10635.0,17284.0,12238.0,6252.0,9776.0,6869.0,6285.0,19377.0,18304.0,7497.0,52010.0,103737.0,140618.0,142144.0,14254.0,111682.0,4067.0,99049.0,13482.0,123915.0,19265.0,125639.0,77611.0,12255.0,8451.0,9297.0,92673.0,26218.0,19848.0,124994.0,6065.0,59343.0,22940.0,131940.0,20277.0,376497.0,6062.0,588965.0,12072.0,671933.0,24640.0,584001.0,22085.0,363700.0,127412.0,1659.0,125418.0,27503.0,149918.0,30385.0,7559.0,71623.0,23062.0,85188.0,33550.0,128524.0,23594.0,81019.0,1758.0,73270.0,24683.0,138410.0,34687.0,119862.0,116547.0,17913.0,235579.0,21846.0,265512.0,39450.0,28093.0,161178.0,6259.0,340878.0,23677.0,691484.0,25970.0,917435.0,7333.0,905206.0,25485.0,668156.0,47294.0,338877.0,36159.0,171701.0,221240.0,11177.0,179467.0,41220.0,87229.0,44270.0,18684.0,104632.0,20523.0,117298.0,40144.0,70952.0,31768.0,66081.0,8581.0,100058.0,46188.0,90667.0,53969.0,76869.0,22974.0,95501.0,93860.0,30372.0,64877.0,51734.0,58278.0,37482.0,23431.0,74036.0,60201.0,68825.0,75679.0,51620.0,52600.0,53979.0,45141.0,60378.0,65113.0,55047.0,18.899999618530273
13280.0,7701.0,20952.0,26719.0,12314.0,27998.0,10801.0,10916.0,26042.0,26506.0,36505.0,20859.0,14220.0,32405.0,24420.0,12551.0,32460.0,27602.0,9948.0,36646.0,37537.0,12924.0,41193.0,49992.0,16154.0,48098.0,74463.0,38152.0,59503.0,123835.0,92009.0,88347.0,317708.0,507738.0,543338.0,391174.0,120887.0,136535.0,261602.0,222432.0,83196.0,65447.0,110627.0,63546.0,25917.0,71888.0,52711.0,20918.0,62193.0,56807.0,15261.0,47264.0,56453.0,24421.0,30130.0,46342.0,26166.0,27191.0,43682.0,26201.0,25038.0,47556.0,34566.0,16667.0,45418.0,42086.0,17866.0,42451.0,46622.0,22637.0,42189.0,51802.0,24275.0,44733.0,66422.0,36451.0,51346.0,110027.0,113000.0,59419.0,12949.0,44122.0,19956.0,70372.0,18065.0,42441.0,11789.0,38988.0,71981.0,18121.0,52689.0,18592.0,78737.0,10663.0,14421.0,129672.0,16118.0,91373.0,9128.0,149578.0,15749.0,403330.0,19857.0,625475.0,10842.0,701916.0,8728.0,600189.0,15607.0,382251.0,173396.0,11360.0,108958.0,13894.0,102175.0,20674.0,15410.0,63519.0,10789.0,61768.0,19028.0,65126.0,16864.0,42262.0,8965.0,39876.0,15334.0,44357.0,16441.0,26786.0,24698.0,14698.0,32402.0,20339.0,23566.0,18487.0,9174.0,30057.0,15519.0,37642.0,17416.0,23695.0,9668.0,16590.0,16832.0,28188.0,21269.0,18123.0,12722.0,8887.0,12922.0,27047.0,22444.0,19314.0,2125.0,12763.0,20474.0,11263.0,19736.0,19887.0,15835.0,1771.0,10061.0,19673.0,16917.0,21245.0,14150.0,3485.0,7133.0,17642.0,15146.0,22122.0,13423.0,6494.0,14643.0,4968.0,21180.0,15722.0,7069.0,16202.0,4725.0,14678.0,20003.0,23479.0,36555.0,10768.0,46097.0,12156.0,45616.0,24314.0,30753.0,14698.0,18.899999618530273
48274.0,41620.0,52554.0,37649.0,31332.0,37632.0,210050.0,27278.0,17267.0,421413.0,30952.0,47072.0,56765.0,62673.0,65571.0,59344.0,44755.0,48023.0,70940.0,80725.0,68832.0,57781.0,61830.0,50394.0,34946.0,66160.0,83543.0,80833.0,114569.0,142310.0,115185.0,265566.0,593395.0,908530.0,1057143.0,947132.0,597192.0,207531.0,416722.0,637280.0,617062.0,408386.0,143782.0,60961.0,122854.0,75857.0,32471.0,82132.0,78436.0,52733.0,69083.0,76094.0,51246.0,35921.0,57269.0,64921.0,53718.0,42228.0,49613.0,60910.0,55753.0,37972.0,42540.0,52738.0,33456.0,29269.0,74469.0,88043.0,65004.0,63341.0,86082.0,69975.0,42416.0,96749.0,120484.0,67005.0,71972.0,183344.0,226252.0,181075.0,7182.0,172278.0,6548.0,304654.0,10724.0,416302.0,8732.0,421345.0,315552.0,8666.0,147157.0,14353.0,52107.0,15904.0,12524.0,138128.0,8624.0,121645.0,7808.0,39343.0,10214.0,242267.0,15681.0,446039.0,22773.0,552976.0,30120.0,516781.0,33403.0,355498.0,145938.0,26472.0,29191.0,10329.0,89991.0,8260.0,14290.0,63379.0,10706.0,3345.0,8627.0,52334.0,12003.0,57056.0,13968.0,42885.0,12100.0,54064.0,6584.0,55769.0,55815.0,1291.0,75199.0,5177.0,65750.0,12774.0,18104.0,19517.0,22879.0,106425.0,32949.0,205384.0,43611.0,260070.0,45619.0,250806.0,35222.0,188811.0,29192.0,101101.0,45042.0,13771.0,49966.0,55201.0,74951.0,48525.0,73376.0,31949.0,22200.0,82791.0,26022.0,96629.0,24605.0,81728.0,16060.0,39789.0,16645.0,40278.0,22468.0,60207.0,22208.0,39999.0,12238.0,10725.0,45560.0,10244.0,47724.0,28079.0,18392.0,32771.0,29574.0,16224.0,48961.0,26882.0,81070.0,25644.0,103549.0,52351.0,103222.0,57958.0,79103.0,21630.0,18.899999618530273
2751.0,81982.0,65427.0,29230.0,57390.0,36213.0,189545.0,16784.0,15298.0,317895.0,32973.0,24895.0,6573.0,29239.0,33227.0,12703.0,19164.0,36837.0,26399.0,8531.0,36385.0,38416.0,10722.0,30011.0,48707.0,30382.0,18534.0,57488.0,57304.0,24268.0,65858.0,99998.0,112893.0,176361.0,246840.0,230630.0,180246.0,383154.0,656396.0,796398.0,720040.0,459310.0,137443.0,107739.0,183529.0,110137.0,32849.0,110689.0,98645.0,27604.0,67501.0,83639.0,40715.0,45121.0,71769.0,44685.0,31851.0,68289.0,57740.0,25053.0,57844.0,64892.0,31979.0,37100.0,53612.0,31439.0,41897.0,65736.0,43164.0,35464.0,76408.0,65672.0,29916.0,87908.0,98329.0,32049.0,141674.0,266423.0,292397.0,198648.0,18829.0,61060.0,20975.0,137923.0,15995.0,195090.0,13342.0,161442.0,85451.0,20477.0,31407.0,20464.0,1304.0,13212.0,15425.0,44014.0,19278.0,65917.0,15035.0,68917.0,12016.0,151804.0,15238.0,259843.0,14003.0,310504.0,12036.0,274524.0,16553.0,183867.0,114661.0,19098.0,97829.0,19726.0,71411.0,21704.0,19112.0,44167.0,11781.0,54449.0,13937.0,46895.0,17860.0,20133.0,14003.0,33934.0,12134.0,38402.0,16950.0,19502.0,31171.0,14852.0,43230.0,9414.0,28014.0,15667.0,17598.0,18334.0,12214.0,35386.0,14418.0,30854.0,17856.0,16931.0,12642.0,28393.0,10150.0,27559.0,17045.0,7421.0,16604.0,24415.0,34234.0,11320.0,20065.0,14843.0,18118.0,15570.0,9629.0,33897.0,14139.0,26007.0,18079.0,10718.0,11873.0,31177.0,8283.0,32457.0,15729.0,10622.0,14866.0,25031.0,6401.0,37582.0,20862.0,9272.0,18608.0,12501.0,44672.0,14272.0,25718.0,39188.0,41471.0,11132.0,59121.0,43428.0,71433.0,54998.0,66391.0,24619.0,40003.0,41894.0,18.899999618530273
128078.0,135997.0,88444.0,103578.0,52445.0,23600.0,234251.0,147586.0,173229.0,399560.0,71990.0,124321.0,221624.0,166220.0,41303.0,182603.0,196141.0,48431.0,150154.0,221543.0,95484.0,155329.0,310200.0,223819.0,92425.0,382456.0,408006.0,85987.0,436581.0,697078.0,371694.0,615202.0,1859854.0,2801235.0,2944109.0,2185661.0,889624.0,512359.0,1199253.0,1217805.0,767478.0,361352.0,358205.0,261775.0,96709.0,229573.0,233871.0,103073.0,98129.0,126121.0,59788.0,115274.0,152722.0,76841.0,57495.0,140805.0,118304.0,23838.0,86797.0,112132.0,61983.0,36441.0,64235.0,38699.0,45182.0,74097.0,50290.0,5440.0,39845.0,24739.0,31240.0,64982.0,49228.0,32143.0,66546.0,32856.0,91448.0,239848.0,327706.0,302870.0,84961.0,208997.0,37683.0,196468.0,59754.0,243704.0,90331.0,217579.0,129778.0,59823.0,93900.0,39002.0,105699.0,81712.0,77138.0,60681.0,56682.0,37061.0,96543.0,124439.0,110215.0,183417.0,68150.0,208350.0,30574.0,200673.0,49073.0,160191.0,24378.0,103430.0,68202.0,32131.0,58188.0,70618.0,37790.0,59395.0,40910.0,21660.0,75986.0,39783.0,70317.0,47545.0,9367.0,30839.0,70504.0,6520.0,98688.0,45649.0,61644.0,62947.0,48743.0,61337.0,45202.0,108368.0,78044.0,91024.0,22154.0,82790.0,73609.0,68793.0,93046.0,122632.0,47067.0,183696.0,70903.0,184427.0,109404.0,117820.0,71803.0,25422.0,29089.0,54087.0,71289.0,94225.0,55059.0,90351.0,55955.0,43592.0,102875.0,46856.0,132547.0,4339.0,80866.0,62069.0,24952.0,93207.0,75546.0,73253.0,51469.0,17711.0,31408.0,35820.0,95303.0,52359.0,32408.0,82419.0,30164.0,4395.0,40255.0,98935.0,124632.0,17961.0,57663.0,35492.0,49838.0,62121.0,107961.0,41119.0,66100.0,26015.0,48410.0,102126.0,18.899999618530273
17475.0,43808.0,29775.0,19322.0,29023.0,43278.0,110517.0,33230.0,6445.0,187394.0,45928.0,52789.0,18816.0,32341.0,60447.0,42108.0,14699.0,65849.0,72605.0,22132.0,54344.0,98302.0,71297.0,15639.0,101999.0,120016.0,40306.0,97931.0,199818.0,170159.0,24827.0,329539.0,626456.0,800190.0,799102.0,661955.0,504004.0,458157.0,526526.0,593782.0,574643.0,439850.0,222145.0,20838.0,140484.0,154683.0,71220.0,44283.0,100827.0,80215.0,10592.0,61153.0,78604.0,40330.0,23570.0,60274.0,49228.0,5747.0,42854.0,53000.0,24392.0,20973.0,47911.0,39175.0,3183.0,32318.0,40618.0,18339.0,16468.0,35810.0,27895.0,2631.0,25181.0,29026.0,11517.0,7989.0,3722.0,32401.0,85823.0,128330.0,12861.0,137072.0,10530.0,110128.0,22931.0,69358.0,19705.0,42287.0,26037.0,2363.0,27543.0,20290.0,45984.0,26014.0,12991.0,38002.0,10428.0,13605.0,26376.0,85668.0,25098.0,154609.0,8006.0,186833.0,17732.0,168939.0,26489.0,112861.0,15255.0,46325.0,5095.0,10103.0,26389.0,24687.0,21979.0,21690.0,4861.0,5098.0,18914.0,9077.0,26127.0,13719.0,13978.0,13110.0,12048.0,14596.0,27043.0,17150.0,21598.0,15985.0,10654.0,5626.0,8062.0,24913.0,8420.0,29867.0,13971.0,5638.0,13279.0,5611.0,30298.0,10192.0,24637.0,12050.0,3176.0,8295.0,28117.0,767.0,34566.0,5240.0,16212.0,6176.0,6428.0,14309.0,9541.0,31912.0,10684.0,25286.0,2781.0,7457.0,29047.0,4823.0,35074.0,10397.0,13638.0,11708.0,20564.0,8249.0,39307.0,10257.0,27885.0,13852.0,6667.0,10843.0,3485.0,38674.0,13292.0,44109.0,18360.0,15539.0,30096.0,10434.0,61767.0,7974.0,57125.0,22551.0,20604.0,22541.0,20806.0,5250.0,36269.0,25825.0,18.899999618530273
34488.0,180317.0,84325.0,54340.0,89670.0,54644.0,149285.0,23096.0,19791.0,131758.0,42410.0,30796.0,21335.0,34929.0,31035.0,62400.0,91854.0,75337.0,63547.0,109450.0,104834.0,19594.0,94061.0,146688.0,89138.0,51101.0,128567.0,84792.0,167490.0,309398.0,197495.0,358514.0,1158534.0,1918496.0,2228933.0,1851878.0,873914.0,334027.0,1259917.0,1597070.0,1327955.0,726765.0,170621.0,112003.0,69599.0,104222.0,204808.0,143027.0,77810.0,202048.0,212212.0,98751.0,51046.0,121257.0,93846.0,35406.0,52427.0,36624.0,48379.0,87605.0,78677.0,44456.0,28594.0,16589.0,96043.0,157215.0,158479.0,135555.0,151464.0,150544.0,128398.0,165149.0,176255.0,94585.0,67835.0,101360.0,53155.0,327605.0,581184.0,604579.0,35798.0,353468.0,12031.0,409419.0,16667.0,807038.0,26288.0,901998.0,578136.0,13790.0,45310.0,11141.0,410858.0,20458.0,13985.0,409865.0,24262.0,96008.0,43470.0,800148.0,47147.0,1370270.0,37243.0,1499318.0,45294.0,1166924.0,67886.0,620919.0,71016.0,229770.0,177843.0,43841.0,142886.0,5104.0,195470.0,50031.0,73539.0,183818.0,69540.0,86740.0,49601.0,189336.0,30068.0,204322.0,57124.0,112263.0,113465.0,259705.0,149143.0,309746.0,127965.0,134579.0,269804.0,82122.0,416522.0,81919.0,115559.0,300245.0,94815.0,914224.0,43975.0,1889856.0,94045.0,2571654.0,131383.0,2581864.0,103987.0,1907140.0,42476.0,917044.0,69805.0,376555.0,567591.0,111277.0,437887.0,121332.0,216603.0,114685.0,92612.0,350265.0,48685.0,326459.0,7238.0,130427.0,37127.0,249411.0,36704.0,331520.0,19580.0,208646.0,23332.0,59911.0,24808.0,177799.0,174530.0,35833.0,84076.0,61624.0,87704.0,71299.0,63736.0,126144.0,67711.0,168741.0,85806.0,200155.0,93509.0,152561.0,80848.0,95635.0,50685.0,170069.0,18.899999618530273
38846.0,16123.0,20154.0,20909.0,16575.0,19716.0,37053.0,40638.0,33998.0,91370.0,23893.0,44169.0,43698.0,18553.0,37600.0,54516.0,37379.0,35734.0,62250.0,53473.0,37189.0,71660.0,76399.0,42826.0,73991.0,107009.0,77552.0,71209.0,142319.0,146325.0,90820.0,215024.0,393260.0,501881.0,503950.0,387189.0,173138.0,317105.0,694226.0,951046.0,956075.0,701011.0,307789.0,81982.0,235598.0,199009.0,54971.0,112055.0,139701.0,61552.0,59043.0,109805.0,73256.0,19990.0,81660.0,77368.0,13343.0,57223.0,76593.0,33392.0,33268.0,67705.0,44498.0,15037.0,57973.0,52852.0,7015.0,45795.0,55325.0,15326.0,42508.0,64998.0,30055.0,36202.0,76617.0,51912.0,69416.0,182327.0,257695.0,266608.0,9654.0,258858.0,8988.0,294792.0,10292.0,321279.0,11694.0,270504.0,147882.0,8419.0,116884.0,9837.0,211605.0,13954.0,11285.0,184976.0,4066.0,37459.0,8807.0,391983.0,12334.0,766471.0,8359.0,993170.0,9567.0,962177.0,15674.0,680545.0,13751.0,276152.0,74529.0,10037.0,229606.0,13751.0,181060.0,12959.0,7215.0,22455.0,9567.0,112826.0,13102.0,137955.0,11495.0,57323.0,10898.0,52711.0,12074.0,105104.0,8835.0,68580.0,17798.0,11160.0,81524.0,16368.0,76595.0,13913.0,13278.0,15234.0,20444.0,52650.0,21292.0,72943.0,15422.0,39777.0,18576.0,36883.0,27195.0,65643.0,28407.0,45717.0,24675.0,11840.0,52278.0,22899.0,49845.0,20607.0,8059.0,16391.0,13354.0,39379.0,12038.0,52656.0,16554.0,24757.0,22102.0,24115.0,21335.0,50736.0,18434.0,38778.0,23331.0,15309.0,25479.0,41976.0,42040.0,19913.0,13377.0,21909.0,29086.0,27019.0,26599.0,41098.0,35126.0,23273.0,43710.0,12777.0,34157.0,31857.0,12470.0,26919.0,29604.0,5474.0,18.899999618530273
66330.0,31163.0,17944.0,81128.0,23650.0,45124.0,74974.0,60183.0,87587.0,125878.0,58035.0,46606.0,85881.0,70050.0,44446.0,91015.0,87042.0,44281.0,100845.0,117799.0,51490.0,89043.0,143895.0,97566.0,108800.0,200749.0,168484.0,101834.0,267513.0,296646.0,135680.0,583358.0,1185011.0,1577805.0,1567485.0,1146214.0,518446.0,452968.0,880502.0,1044240.0,897253.0,548388.0,189019.0,173934.0,226055.0,137840.0,82097.0,144001.0,122930.0,56937.0,93477.0,106482.0,58827.0,54242.0,81758.0,55552.0,24061.0,66082.0,69055.0,35151.0,36856.0,51289.0,31895.0,22137.0,47214.0,46896.0,21534.0,8879.0,21231.0,9423.0,16961.0,33350.0,28136.0,4875.0,21983.0,42468.0,64662.0,95878.0,125683.0,149837.0,50631.0,178502.0,60836.0,206358.0,58135.0,207318.0,46989.0,166252.0,94794.0,55568.0,24619.0,61145.0,28204.0,53577.0,55986.0,33940.0,59167.0,11179.0,48236.0,27186.0,50708.0,61392.0,63178.0,89829.0,57866.0,107910.0,51351.0,109037.0,58606.0,94468.0,77662.0,53782.0,67998.0,44145.0,57753.0,54998.0,56437.0,47510.0,44133.0,47236.0,55247.0,43622.0,65422.0,40315.0,51969.0,62813.0,48394.0,74824.0,61050.0,57371.0,78807.0,54316.0,135181.0,48097.0,150479.0,62180.0,59465.0,145713.0,44130.0,237900.0,55645.0,373332.0,62668.0,444746.0,48811.0,409664.0,49887.0,295002.0,57738.0,179926.0,47742.0,132880.0,108082.0,52646.0,61900.0,65495.0,38940.0,51418.0,38919.0,51425.0,60051.0,46749.0,59517.0,42765.0,40683.0,45970.0,52368.0,34050.0,57749.0,19029.0,40507.0,32059.0,51408.0,34207.0,15534.0,63867.0,11245.0,46405.0,27872.0,36456.0,41135.0,25019.0,31234.0,8050.0,72769.0,14234.0,109245.0,18791.0,91665.0,8467.0,39432.0,20692.0,18.899999618530273
25694.0,7509.0,5457.0,12576.0,7277.0,11917.0,8870.0,13999.0,10967.0,7903.0,9337.0,19384.0,25642.0,19868.0,21027.0,23978.0,15407.0,14436.0,20417.0,20653.0,14112.0,22784.0,34594.0,27720.0,28199.0,39463.0,29037.0,18362.0,44089.0,54060.0,33612.0,104316.0,220818.0,294063.0,280142.0,184658.0,63921.0,134431.0,221616.0,220881.0,145968.0,60541.0,35574.0,39295.0,25784.0,6442.0,29582.0,28228.0,7386.0,24349.0,22809.0,2592.0,14099.0,18031.0,15102.0,5991.0,17096.0,22928.0,13326.0,17162.0,21142.0,10736.0,2128.0,10776.0,17942.0,16312.0,9822.0,17169.0,16646.0,11445.0,15003.0,14354.0,10997.0,4131.0,13163.0,28872.0,32870.0,26328.0,30264.0,38984.0,23373.0,33669.0,22728.0,24656.0,22434.0,29127.0,15834.0,31098.0,33273.0,9871.0,31179.0,10505.0,10644.0,20334.0,27415.0,21156.0,26840.0,37025.0,25831.0,26596.0,24915.0,20167.0,20054.0,44186.0,14266.0,64160.0,11573.0,76304.0,12389.0,70860.0,42588.0,14445.0,5504.0,20827.0,18550.0,25181.0,23321.0,20309.0,21915.0,9485.0,20513.0,1045.0,14729.0,10067.0,9768.0,15833.0,10991.0,13905.0,15404.0,15662.0,19420.0,18218.0,12965.0,21461.0,5183.0,24454.0,23196.0,8360.0,20755.0,8081.0,17019.0,7344.0,10491.0,3770.0,7070.0,9486.0,13663.0,11389.0,23972.0,7052.0,25522.0,11333.0,11320.0,20104.0,5388.0,22042.0,6757.0,21204.0,12891.0,7847.0,10544.0,8536.0,13294.0,5786.0,16844.0,10728.0,18915.0,17781.0,21437.0,15697.0,22865.0,11549.0,21568.0,11155.0,7317.0,25194.0,3359.0,25005.0,5028.0,15882.0,8856.0,11701.0,15698.0,11623.0,24606.0,2975.0,20744.0,9501.0,11657.0,10365.0,24907.0,5314.0,18.899999618530273
19662.0,12739.0,14884.0,13142.0,13220.0,10201.0,15556.0,16539.0,14538.0,16807.0,9183.0,14997.0,15206.0,9306.0,16054.0,18507.0,11441.0,17963.0,25992.0,19390.0,6069.0,19019.0,21536.0,10462.0,18788.0,25800.0,14908.0,16250.0,30272.0,22638.0,9566.0,48070.0,72951.0,68885.0,37953.0,6037.0,51974.0,94527.0,124843.0,132724.0,117308.0,88135.0,57014.0,30794.0,16598.0,23155.0,23912.0,11019.0,13089.0,20696.0,12488.0,8258.0,18648.0,14969.0,1573.0,19338.0,26296.0,17838.0,2519.0,10121.0,7656.0,3952.0,12999.0,12142.0,9388.0,16737.0,17987.0,8078.0,6620.0,15391.0,12653.0,3642.0,4561.0,1972.0,5101.0,6944.0,4300.0,21525.0,35915.0,35091.0,20095.0,18124.0,13238.0,18276.0,19404.0,33428.0,23048.0,30629.0,13938.0,16542.0,10242.0,12135.0,12111.0,18472.0,18366.0,322.0,14804.0,14213.0,18093.0,15248.0,18325.0,8235.0,14302.0,42130.0,18227.0,71456.0,21894.0,77083.0,17330.0,56535.0,25694.0,14158.0,14141.0,20222.0,15052.0,20873.0,15308.0,9306.0,16770.0,17855.0,20424.0,22164.0,17949.0,15247.0,16300.0,11338.0,18628.0,14639.0,17644.0,10464.0,10334.0,14369.0,15730.0,14102.0,12232.0,13719.0,12181.0,5694.0,13924.0,11391.0,14712.0,10758.0,12059.0,5996.0,12264.0,15607.0,14896.0,19161.0,14603.0,10284.0,12764.0,7029.0,16698.0,12492.0,14100.0,14242.0,3574.0,16482.0,15818.0,12430.0,13183.0,15829.0,17068.0,8345.0,21051.0,5018.0,15706.0,12750.0,5185.0,11216.0,13274.0,7409.0,17009.0,12324.0,12608.0,10933.0,8669.0,9436.0,10945.0,15893.0,14281.0,11722.0,9825.0,6625.0,14268.0,7658.0,13112.0,11558.0,6501.0,8013.0,15440.0,5032.0,18.899999618530273
7833.0,9348.0,10756.0,8693.0,12015.0,10610.0,9360.0,11815.0,11844.0,5021.0,11878.0,13666.0,14723.0,12751.0,11699.0,13775.0,12842.0,8135.0,7919.0,10900.0,10103.0,9815.0,12977.0,11439.0,4596.0,9657.0,12628.0,6516.0,7272.0,14091.0,10618.0,6909.0,26718.0,40675.0,37295.0,16474.0,30172.0,70586.0,103861.0,116814.0,102174.0,65070.0,23773.0,20096.0,28922.0,20096.0,8911.0,16042.0,15427.0,10190.0,15559.0,17788.0,14431.0,14267.0,14773.0,10874.0,10858.0,14535.0,12712.0,11496.0,15074.0,12715.0,6880.0,12831.0,15371.0,8382.0,6366.0,16030.0,17105.0,11638.0,12420.0,14568.0,11384.0,12229.0,16049.0,14959.0,12481.0,13433.0,11741.0,4965.0,15175.0,7303.0,14510.0,11343.0,12333.0,8434.0,11038.0,5426.0,8678.0,11801.0,9128.0,13788.0,7544.0,16123.0,17079.0,6464.0,15737.0,5885.0,14697.0,9633.0,16594.0,13192.0,18081.0,11442.0,16239.0,13642.0,13412.0,24558.0,14639.0,29419.0,23017.0,17375.0,13066.0,16620.0,15208.0,13134.0,12819.0,17239.0,15005.0,11710.0,14983.0,8776.0,14610.0,13303.0,15949.0,12776.0,16313.0,9320.0,14571.0,9998.0,9365.0,12297.0,9161.0,10627.0,13921.0,10357.0,12605.0,14994.0,15130.0,10008.0,15537.0,7334.0,14316.0,11075.0,12050.0,10334.0,8039.0,7826.0,6191.0,11703.0,10369.0,12818.0,8144.0,13121.0,7657.0,12856.0,11294.0,12475.0,13241.0,10419.0,12378.0,9057.0,10889.0,11392.0,13118.0,11569.0,15184.0,8553.0,13311.0,9439.0,9950.0,12585.0,9619.0,11879.0,8970.0,10939.0,8094.0,12179.0,8630.0,13573.0,13637.0,10059.0,11922.0,11621.0,12091.0,10850.0,14447.0,8301.0,14222.0,8057.0,10706.0,9241.0,18.899999618530273
38954.0,13196.0,31318.0,33493.0,42226.0,35449.0,44127.0,40914.0,35398.0,41741.0,33289.0,41636.0,39611.0,33171.0,39605.0,40471.0,34297.0,40638.0,41733.0,34660.0,45134.0,43468.0,18186.0,49753.0,80827.0,157316.0,324267.0,484989.0,509939.0,313677.0,94248.0,567222.0,938726.0,1061465.0,902683.0,554466.0,187398.0,116731.0,178182.0,109160.0,34232.0,90333.0,81898.0,26295.0,49526.0,64454.0,33132.0,21890.0,46876.0,35922.0,14411.0,36015.0,37092.0,15633.0,26285.0,36184.0,21152.0,18016.0,32960.0,25382.0,12899.0,29990.0,30264.0,13718.0,27544.0,35895.0,19576.0,23336.0,41822.0,31443.0,17279.0,51025.0,58143.0,23793.0,78371.0,178727.0,258597.0,285202.0,241612.0,133214.0,35437.0,12087.0,30447.0,122874.0,32250.0,143956.0,35776.0,31462.0,229132.0,31139.0,539664.0,29390.0,792819.0,34400.0,32719.0,877594.0,28870.0,746173.0,33301.0,445462.0,34258.0,109046.0,29425.0,161848.0,32179.0,220373.0,35397.0,114842.0,30456.0,94849.0,201147.0,29979.0,170304.0,34539.0,101585.0,30854.0,27433.0,301505.0,33563.0,480405.0,33487.0,522796.0,27700.0,421775.0,32262.0,242858.0,35690.0,89345.0,29355.0,80816.0,85395.0,29779.0,44840.0,35582.0,29200.0,31055.0,27462.0,53745.0,34593.0,51279.0,33822.0,28492.0,26961.0,7474.0,32211.0,10400.0,35530.0,8160.0,28379.0,7551.0,29900.0,10872.0,8170.0,36186.0,7916.0,30345.0,12113.0,26818.0,35064.0,10949.0,33471.0,9461.0,26811.0,12610.0,33896.0,11859.0,35864.0,9815.0,26167.0,12435.0,30887.0,11679.0,39019.0,9707.0,13978.0,29149.0,14263.0,25904.0,10114.0,46520.0,54629.0,14527.0,47188.0,17206.0,39315.0,11532.0,35678.0,14223.0,32621.0,20227.0,36625.0,13869.0,26.649999618530273
