InstanceIndex,Output,Classification
411,33.400001525878906,0
412,26.0,1
413,28.0,1
414,18.8,0
415,26.649999618530273,0
416,29.899999618530273,0
417,27.6,1
418,28.0,1
419,31.649999618530273,0
420,27.8,1
421,28.0,1
422,27.6,1
423,28.0,1
424,27.8,0
425,32.900001525878906,1
426,20.100000381469727,1
427,18.8,1
428,26.0,1
429,27.6,1
430,28.2,1
431,34.20000076293945,0
432,27.8,0
433,34.20000076293945,0
434,27.8,1
435,28.0,1
436,28.299999237060547,1
437,34.150001525878906,0
438,27.8,0
439,27.6,1
440,31.399999618530273,1
441,25.2,1
442,30.350000381469727,0
443,27.8,1
444,26.2,1
445,32.54999923706055,0
446,26.0,0
447,27.8,1
448,32.900001525878906,0
449,28.0,1
450,32.900001525878906,0
451,28.0,1
452,28.0,1
453,23.8,0
454,23.75,0
455,28.299999237060547,0
456,19.5,1
457,18.100000381469727,1
458,26.0,0
459,26.0,1
460,34.5,0
461,27.8,1
462,27.8,1
463,23.799999237060547,1
464,30.350000381469727,0
465,26.0,1
466,27.8,0
467,26.0,1
468,18.899999618530273,0
469,27.6,1
470,28.0,1
471,26.2,1
472,16.8,1
473,26.2,1
474,27.6,1
475,22.75,0
476,26.0,1
477,19.6,0
478,27.8,1
479,28.0,1
480,25.8,0
481,33.5,0
482,21.5,1
483,25.8,1
484,28.2,1
485,26.0,1
486,27.6,1
487,22.000999450683594,1
488,19.100000381469727,0
489,29.5,0
490,26.2,0
491,26.2,0
492,31.649999618530273,0
493,27.399999618530273,0
494,21.5,0
495,27.8,0
496,28.0,1
497,26.0,1
498,24.100000381469727,1
499,29.5,1
500,28.0,0
501,28.450000762939453,0
502,20.2,0
503,26.0,1
504,34.5,0
505,29.899999618530273,1
506,27.8,1
507,32.54999923706055,0
508,25.2,1
509,29.899999618530273,1
510,26.0,0
511,26.0,1
512,16.8,1
513,27.8,1
514,25.209999084472656,1
515,27.6,1
516,27.6,1
517,18.899999618530273,0
518,18.899999618530273,1
519,26.0,1
520,29.899999618530273,0
521,32.650001525878906,0
522,30.350000381469727,0
523,19.5,0
524,28.0,1
525,33.5,0
526,24.399999618530273,1
527,27.8,1
528,24.399999618530273,1
529,26.0,0
530,28.0,1
531,26.0,1
532,27.8,1
533,28.0,1
534,26.0,1
535,18.799999237060547,1
536,26.649999618530273,0
537,30.350000381469727,1
538,25.2,1
539,27.8,1
540,33.400001525878906,0
541,30.350000381469727,1
542,25.8,1
543,31.399999618530273,0
544,25.200000762939453,0
545,26.2,1
546,19.200000762939453,1
547,34.599998474121094,0
548,25.2,1
549,26.0,1
550,26.0,1
551,23.5,0
552,26.0,1
553,27.8,1
554,20.75,0
555,28.2,1
556,27.5,1
557,28.0,1
558,28.0,1
559,28.0,1
560,20.75,0
561,27.6,1
562,20.100000381469727,0
563,25.2,1
564,28.0,1
565,27.6,1
566,28.0,1
567,32.70000076293945,0
568,26.0,1
569,28.0,1
570,26.0,1
571,20.2,0
572,26.0,1
573,16.8,1
574,25.2,1
575,26.2,1
576,34.5,0
577,26.0,0
578,20.75,0
579,34.599998474121094,0
580,28.0,1
581,26.2,1
582,29.500099182128906,0
583,26.0,0
584,34.79999923706055,0
585,36.599998474121094,0
586,26.600000381469727,0
587,20.2,0
588,24.399999618530273,0
589,28.0,1
590,32.900001525878906,0
591,27.8,0
592,24.700000762939453,1
593,27.6,1
594,26.2,1
595,31.649999618530273,0
596,20.75,0
597,30.350000381469727,1
598,18.100000381469727,1
599,26.649999618530273,0
600,24.100000381469727,1
601,28.0,1
602,33.400001525878906,0
603,31.649999618530273,0
604,24.399999618530273,1
605,26.0,1
606,29.500099182128906,1
607,27.6,1
608,29.899999618530273,1
609,21.5,1
610,28.0,1
611,26.0,1
612,26.2,1
613,27.8,1
614,25.2,1
615,29.500099182128906,1
616,34.599998474121094,0
617,26.0,1
618,27.6,1
619,28.0,1
620,22.000999450683594,1
621,27.8,1
622,18.799999237060547,1
623,27.8,1
624,24.100000381469727,1
625,33.5,0
626,27.8,1
627,29.500099182128906,0
628,19.6,1
629,27.8,1
630,26.0,1
631,26.600000381469727,0
632,22.000999450683594,0
633,26.0,1
634,34.150001525878906,0
635,22.000999450683594,0
636,27.0,0
637,24.399999618530273,1
638,28.450000762939453,1
639,26.0,1
640,34.20000076293945,0
641,29.899999618530273,1
642,27.6,1
643,22.75,1
644,26.0,1
645,26.2,1
646,19.5,1
647,20.8,1
648,24.700000762939453,0
649,26.2,1
650,18.899999618530273,0
651,27.8,0
652,28.0,1
653,20.8,1
654,28.299999237060547,0
655,26.2,1
656,31.399999618530273,1
657,28.0,1
658,27.0,1
659,16.8,1
660,32.70000076293945,1
661,16.8,1
662,26.0,1
663,24.700000762939453,0
664,27.8,0
665,19.200000762939453,1
666,26.2,1
667,36.599998474121094,0
668,28.0,1
669,32.650001525878906,0
670,25.8,1
671,33.5,0
672,27.5,0
673,26.0,1
674,23.75,0
675,19.5,0
676,27.6,1
677,29.5,0
678,32.900001525878906,1
679,18.8,0
680,24.399999618530273,1
681,29.5,0
682,27.4,1
683,28.0,1
684,27.8,1
685,19.850000381469727,0
686,18.100000381469727,1
687,19.5,1
688,26.0,1
689,27.6,1
690,26.0,1
691,27.8,1
692,33.400001525878906,0
693,28.0,1
694,25.8,1
695,34.20000076293945,0
696,25.8,1
697,26.0,1
698,26.0,1
699,23.799999237060547,1
700,19.200000762939453,0
701,23.75,1
702,16.8,1
703,28.0,0
704,25.2,1
705,22.75,1
706,36.599998474121094,0
707,30.350000381469727,0
708,18.899999618530273,1
709,19.6,0
710,27.5,0
711,29.899999618530273,1
712,28.0,1
713,30.350000381469727,1
714,26.0,1
715,33.400001525878906,0
716,20.8,1
717,27.5,1
718,19.100000381469727,0
719,27.6,1
720,21.6,0
721,21.6,1
722,27.399999618530273,1
723,23.75,1
724,25.8,1
725,31.399999618530273,0
726,19.6,0
727,27.8,1
728,23.500099182128906,1
729,19.850000381469727,1
730,28.0,1
731,26.2,1
732,19.100000381469727,0
733,34.150001525878906,0
734,25.200000762939453,0
735,34.5,0
736,26.0,0
737,19.850000381469727,0
738,18.100000381469727,0
739,17.6,1
740,27.6,1
741,27.8,1
742,25.2,1
743,19.850000381469727,1
744,28.0,1
745,34.599998474121094,0
746,28.0,1
747,34.79999923706055,0
748,24.399999618530273,0
749,33.5,0
750,32.54999923706055,0
751,34.20000076293945,0
752,25.209999084472656,1
753,26.2,0
754,27.8,1
755,25.209999084472656,0
756,34.79999923706055,0
757,34.599998474121094,0
758,26.0,1
759,27.0,0
760,24.399999618530273,1
761,33.400001525878906,0
762,29.500099182128906,0
763,18.799999237060547,1
764,27.6,1
765,22.75,0
766,26.0,1
767,26.0,1
768,28.0,1
769,18.799999237060547,1
770,24.700000762939453,0
771,25.2,1
772,27.8,0
773,34.79999923706055,0
774,34.599998474121094,0
775,26.2,1
776,26.0,1
777,26.0,1
778,32.70000076293945,0
779,32.54999923706055,0
780,28.2,1
781,20.8,1
782,27.8,1
783,28.0,0
784,32.54999923706055,0
785,22.000999450683594,1
786,20.8,1
787,30.350000381469727,0
788,26.0,0
789,29.5,0
790,28.0,1
791,18.100000381469727,1
792,26.2,0
793,18.799999237060547,1
794,26.2,1
795,26.2,1
796,28.0,1
797,19.200000762939453,1
798,26.2,1
799,28.0,1
800,27.8,1
801,28.0,1
802,20.8,1
803,28.0,0
804,28.0,1
805,19.200000762939453,1
806,27.4,1
807,27.8,1
808,16.8,1
809,26.0,1
810,23.6,1
811,27.8,1
812,28.0,1
813,27.8,0
814,20.75,1
815,26.0,1
816,28.2,1
817,26.2,1
818,26.0,1
819,28.0,1
820,31.399999618530273,0
821,26.2,1
822,28.450000762939453,1
823,27.6,1
824,27.8,1
825,28.0,1
826,26.0,1
827,17.6,1
828,23.5,1
829,32.650001525878906,0
830,28.0,1
831,19.100000381469727,0
832,26.0,1
833,27.6,1
834,32.70000076293945,0
835,24.100000381469727,1
836,28.0,1
837,28.299999237060547,0
838,20.100000381469727,1
839,25.200000762939453,0
840,26.2,1
841,22.000999450683594,0
842,30.350000381469727,1
843,25.2,1
844,26.0,1
845,23.5,1
846,27.8,1
847,27.8,1
848,26.2,0
849,28.0,1
850,29.899999618530273,0
851,16.8,1
852,26.0,1
853,19.200000762939453,1
854,26.600000381469727,0
855,25.200000762939453,0
856,19.5,0
857,31.649999618530273,0
858,25.200000762939453,1
859,29.899999618530273,0
860,31.399999618530273,0
861,28.0,1
862,27.8,1
863,31.399999618530273,0
864,23.75,1
865,25.209999084472656,0
866,26.0,1
867,28.450000762939453,1
868,26.0,1
869,34.79999923706055,0
870,26.0,1
871,28.0,1
872,24.100000381469727,0
873,34.150001525878906,0
874,26.2,0
875,26.2,1
876,28.299999237060547,1
877,33.5,0
878,29.899999618530273,0
879,27.6,1
880,28.0,1
881,28.299999237060547,1
882,20.2,1
883,26.2,0
884,28.0,0
885,26.2,0
886,27.6,1
887,27.8,1
888,34.20000076293945,0
889,22.000999450683594,1
890,17.6,1
891,26.0,1
892,28.0,1
893,27.5,1
894,20.8,1
895,26.0,1
896,26.0,1
897,27.6,1
898,34.79999923706055,0
899,26.0,1
900,34.599998474121094,0
901,17.6,1
902,26.2,1
903,34.5,0
904,33.5,0
905,32.900001525878906,0
906,19.200000762939453,1
907,25.200000762939453,0
908,26.2,1
909,29.500099182128906,1
910,27.8,1
911,28.0,0
912,19.5,0
913,27.8,1
914,19.5,0
915,27.8,0
916,27.8,1
917,32.900001525878906,0
918,18.8,0
919,27.8,0
920,26.600000381469727,0
921,29.899999618530273,1
922,23.5,1
923,23.799999237060547,0
924,21.6,1
925,26.0,1
926,26.2,1
927,27.8,0
928,26.0,1
929,19.850000381469727,0
930,32.650001525878906,0
931,18.899999618530273,0
932,27.6,1
933,28.0,1
934,27.399999618530273,1
935,26.2,1
936,28.0,1
937,20.2,1
938,29.500099182128906,0
939,28.0,0
940,20.8,1
941,17.6,1
942,27.6,1
943,32.900001525878906,0
944,26.649999618530273,0
945,28.0,1
946,18.100000381469727,1
947,19.5,1
948,28.0,1
949,23.500099182128906,0
950,29.5,0
951,26.2,1
952,18.899999618530273,0
953,30.350000381469727,0
954,26.0,0
955,25.209999084472656,0
956,27.8,0
957,20.8,0
958,26.2,1
959,32.900001525878906,0
960,18.899999618530273,0
961,31.399999618530273,0
962,23.5,1
963,22.0,0
964,26.0,0
965,28.0,0
966,26.0,1
967,28.0,1
968,32.650001525878906,0
969,27.399999618530273,0
970,26.2,1
971,28.0,1
972,27.8,1
973,30.350000381469727,1
974,27.8,1
975,28.0,1
976,34.20000076293945,0
977,19.200000762939453,0
978,27.6,1
979,26.0,1
980,29.899999618530273,1
981,31.649999618530273,0
982,20.2,1
983,28.450000762939453,0
984,27.6,0
985,30.350000381469727,0
986,26.649999618530273,0
987,28.0,0
988,27.8,1
989,26.2,1
990,16.8,1
991,25.2,1
992,26.0,1
993,20.75,0
994,26.2,1
995,26.0,1
996,20.2,0
997,29.899999618530273,0
998,26.600000381469727,0
999,27.4,1
1000,20.2,1
1001,28.0,1
1002,33.400001525878906,0
1003,32.900001525878906,0
1004,34.20000076293945,0
1005,26.600000381469727,0
1006,26.0,1
1007,27.8,1
1008,27.8,0
1009,33.5,0
1010,32.70000076293945,0
1011,26.0,0
1012,27.8,1
1013,27.5,1
1014,26.0,0
1015,34.20000076293945,0
1016,26.0,0
1017,27.4,1
1018,27.8,1
1019,26.0,1
1020,27.399999618530273,0
1021,27.6,1
1022,26.2,1
1023,27.8,1
1024,21.5,0
1025,23.500099182128906,0
1026,16.8,1
1027,21.5,0
1028,28.450000762939453,0
1029,27.6,1
1030,28.0,1
1031,21.6,1
1032,27.8,1
1033,30.350000381469727,0
1034,27.8,1
1035,31.649999618530273,1
1036,27.8,1
1037,32.900001525878906,0
1038,20.75,1
1039,26.0,1
1040,34.5,1
1041,25.2,1
1042,25.2,1
1043,20.2,1
1044,21.6,1
1045,28.0,0
1046,19.100000381469727,0
1047,26.2,1
1048,26.2,1
1049,18.899999618530273,1
1050,31.649999618530273,1
1051,19.5,1
1052,36.599998474121094,0
1053,23.799999237060547,0
1054,19.6,0
1055,27.8,1
1056,34.599998474121094,0
1057,18.100000381469727,1
1058,29.500099182128906,1
1059,29.5,0
1060,28.0,1
1061,27.6,1
1062,21.6,0
1063,23.6,1
1064,29.500099182128906,1
1065,28.0,1
1066,28.299999237060547,0
1067,33.400001525878906,0
1068,27.6,1
1069,19.100000381469727,1
1070,27.8,1
1071,26.2,1
1072,27.8,1
1073,28.0,1
1074,23.799999237060547,1
1075,29.5,0
1076,23.75,0
1077,27.8,1
1078,19.850000381469727,0
1079,27.8,1
1080,26.0,1
1081,22.75,1
1082,28.0,1
1083,20.8,1
1084,28.0,1
1085,28.0,1
1086,18.799999237060547,0
1087,27.6,1
1088,25.2,0
1089,27.8,1
1090,29.899999618530273,0
1091,28.0,1
1092,18.899999618530273,1
1093,21.6,1
1094,18.100000381469727,0
1095,36.599998474121094,0
1096,27.8,1
1097,33.400001525878906,0
1098,26.0,1
1099,28.0,1
1100,27.8,0
1101,26.0,1
1102,27.8,1
1103,20.75,0
1104,28.0,1
1105,27.6,1
1106,26.2,1
1107,27.8,1
1108,18.8,1
1109,26.0,0
1110,26.0,1
1111,27.8,1
1112,19.100000381469727,0
1113,32.900001525878906,0
1114,19.5,0
1115,26.2,1
1116,34.599998474121094,0
1117,28.0,1
1118,27.8,0
1119,30.350000381469727,1
1120,22.0,0
1121,27.8,0
1122,28.0,1
1123,23.799999237060547,0
1124,19.6,1
1125,26.2,1
1126,25.2,0
1127,18.799999237060547,0
1128,26.0,1
1129,26.0,1
1130,26.0,1
1131,27.6,1
1132,28.0,1
1133,32.900001525878906,1
1134,26.0,1
1135,21.6,1
1136,27.6,1
1137,27.8,1
1138,28.0,1
1139,20.2,1
1140,29.500099182128906,1
1141,22.75,0
1142,27.8,1
1143,19.850000381469727,0
1144,20.8,1
1145,22.75,0
1146,22.0,1
1147,20.75,1
1148,26.0,1
1149,26.2,1
1150,27.8,1
1151,20.8,1
1152,28.0,1
1153,28.0,1
1154,25.2,1
1155,36.599998474121094,0
1156,26.600000381469727,0
1157,19.850000381469727,0
1158,16.8,1
1159,31.399999618530273,0
1160,31.399999618530273,1
1161,28.299999237060547,0
1162,16.8,1
1163,28.0,1
1164,28.0,1
1165,32.650001525878906,0
1166,26.649999618530273,0
1167,26.0,1
1168,27.0,0
1169,32.900001525878906,0
1170,29.5,0
1171,26.2,1
1172,19.100000381469727,1
1173,33.5,0
1174,26.2,1
1175,27.8,1
1176,28.0,1
1177,26.0,1
1178,25.8,1
1179,26.0,0
1180,26.0,0
1181,27.8,1
1182,26.600000381469727,0
1183,22.0,0
1184,27.8,1
1185,31.649999618530273,0
1186,27.6,1
1187,34.5,0
1188,23.5,1
1189,31.399999618530273,1
1190,28.0,1
1191,30.350000381469727,1
1192,26.0,0
1193,34.20000076293945,0
1194,17.6,1
1195,25.8,0
1196,20.2,1
1197,27.8,0
1198,24.100000381469727,0
1199,29.899999618530273,0
1200,26.0,0
1201,27.8,1
1202,32.900001525878906,0
1203,28.0,1
1204,26.0,1
1205,27.8,1
1206,21.5,0
1207,26.2,1
1208,34.5,0
1209,31.649999618530273,1
1210,19.100000381469727,0
1211,27.8,1
1212,21.6,1
1213,27.8,1
1214,29.899999618530273,1
1215,27.399999618530273,0
1216,32.70000076293945,0
1217,27.0,0
1218,28.0,1
1219,27.6,1
1220,17.6,1
1221,27.8,1
1222,21.6,1
1223,26.0,1
1224,34.150001525878906,0
1225,28.0,1
1226,26.600000381469727,0
1227,27.8,1
1228,28.0,1
1229,28.0,1
1230,32.70000076293945,0
1231,34.79999923706055,0
1232,26.0,1
1233,27.8,1
1234,18.100000381469727,1
1235,28.0,0
1236,26.0,1
1237,27.399999618530273,0
1238,27.8,1
1239,28.0,0
1240,28.0,0
1241,32.70000076293945,0
1242,26.0,1
1243,21.6,1
1244,27.6,0
1245,31.399999618530273,0
1246,27.399999618530273,0
1247,31.399999618530273,0
1248,24.100000381469727,1
1249,21.5,0
1250,26.0,1
1251,20.100000381469727,0
1252,20.2,0
1253,31.649999618530273,0
1254,23.500099182128906,0
1255,34.150001525878906,0
1256,28.0,1
1257,25.2,1
1258,19.200000762939453,1
1259,26.0,1
1260,26.0,0
1261,33.400001525878906,0
1262,22.75,1
1263,32.54999923706055,0
1264,25.2,1
1265,26.2,1
1266,28.0,1
1267,23.75,0
1268,18.100000381469727,0
1269,27.399999618530273,0
1270,28.299999237060547,1
1271,32.900001525878906,0
1272,27.8,1
1273,27.8,1
1274,28.0,0
1275,27.8,1
1276,34.599998474121094,0
1277,23.5,1
1278,26.2,1
1279,25.209999084472656,0
1280,28.0,1
1281,28.0,1
1282,26.0,1
1283,19.5,1
1284,22.0,1
1285,26.2,1
1286,28.0,1
1287,28.299999237060547,0
1288,26.0,1
1289,34.20000076293945,0
1290,34.5,0
1291,23.5,1
1292,28.0,0
1293,31.649999618530273,0
1294,26.0,0
1295,27.8,1
1296,18.799999237060547,1
1297,32.900001525878906,0
1298,27.8,1
1299,23.75,1
1300,28.0,1
1301,28.0,1
1302,26.2,1
1303,29.899999618530273,1
1304,26.2,1
1305,28.0,1
1306,22.000999450683594,0
1307,27.8,1
1308,31.649999618530273,0
1309,34.150001525878906,0
1310,28.299999237060547,0
1311,31.649999618530273,1
1312,32.650001525878906,0
1313,29.5,0
1314,26.2,1
1315,26.2,1
1316,18.8,1
1317,26.2,1
1318,27.8,1
1319,32.54999923706055,0
1320,30.350000381469727,1
1321,28.0,1
1322,24.399999618530273,0
1323,34.79999923706055,0
1324,16.8,0
1325,27.6,1
1326,27.8,0
1327,34.599998474121094,0
1328,27.8,1
1329,28.0,1
1330,27.6,0
1331,26.2,1
1332,26.0,1
1333,28.0,0
1334,23.799999237060547,1
1335,26.0,1
1336,27.6,1
1337,28.0,0
1338,25.8,0
1339,26.0,1
1340,28.0,0
1341,27.8,1
1342,29.899999618530273,1
1343,27.8,0
1344,26.0,1
1345,28.0,1
1346,22.0,0
1347,30.350000381469727,1
1348,20.8,1
1349,25.2,1
1350,26.0,1
1351,33.5,0
1352,28.0,1
1353,20.75,0
1354,27.8,1
1355,28.0,0
1356,23.5,1
1357,28.0,1
1358,26.649999618530273,1
1359,26.2,1
1360,29.500099182128906,0
1361,33.5,0
1362,27.8,0
1363,26.0,0
1364,26.0,0
1365,27.399999618530273,0
1366,27.6,1
1367,31.399999618530273,0
1368,19.100000381469727,1
1369,27.6,1
1370,27.8,1
1371,28.0,1
1372,25.209999084472656,0
1373,26.0,1
1374,26.2,1
1375,31.649999618530273,0
1376,23.5,1
1377,19.200000762939453,0
1378,19.6,1
1379,25.2,1
1380,27.8,1
1381,20.100000381469727,1
1382,31.399999618530273,1
1383,29.500099182128906,0
1384,27.8,1
1385,23.799999237060547,1
1386,28.0,1
1387,22.75,1
1388,22.000999450683594,0
1389,21.5,1
1390,19.6,1
1391,28.299999237060547,0
1392,27.8,1
1393,27.8,1
1394,27.8,1
1395,26.600000381469727,0
1396,26.600000381469727,0
1397,18.8,0
1398,22.4,1
1399,27.6,1
